,Date,Country_Region,ConfirmedCases,Fatalities
18609,2020-05-01,Austria,15531,589
18610,2020-05-01,Azerbaijan,1854,25
18611,2020-05-01,Bahamas,81,11
18612,2020-05-01,Bahrain,3170,8
18613,2020-05-01,Bangladesh,8238,170
18614,2020-05-01,Barbados,81,7
18615,2020-05-01,Belarus,14917,93
18616,2020-05-01,Belgium,49032,7703
18617,2020-05-01,Belize,18,2
18618,2020-05-01,Benin,90,2
18619,2020-05-01,Bhutan,7,0
18620,2020-05-01,Bolivia,1229,66
18621,2020-05-01,Bosnia and Herzegovina,1781,70
18622,2020-05-01,Botswana,23,1
18623,2020-05-01,Brazil,92202,6412
18624,2020-05-01,Brunei,138,1
18625,2020-05-01,Bulgaria,1555,68
18626,2020-05-01,Burkina Faso,649,44
18627,2020-05-01,Burma,151,6
18628,2020-05-01,Burundi,11,1
18629,2020-05-01,Cabo Verde,122,1
18630,2020-05-01,Cambodia,122,0
18631,2020-05-01,Cameroon,1832,61
18632,2020-05-01,Canada,56329,3536
18633,2020-05-01,Central African Republic,72,0
18634,2020-05-01,Chad,73,5
18635,2020-05-01,Chile,17008,234
18636,2020-05-01,China,83959,4637
18637,2020-05-01,Colombia,7006,314
18638,2020-05-01,Comoros,1,0
18639,2020-05-01,Congo (Brazzaville),229,9
18640,2020-05-01,Congo (Kinshasa),604,32
18641,2020-05-01,Costa Rica,725,6
18642,2020-05-01,Cote d'Ivoire,1333,15
18643,2020-05-01,Croatia,2085,75
18644,2020-05-01,Cuba,1537,64
18645,2020-05-01,Cyprus,857,15
18646,2020-05-01,Czechia,7737,240
18647,2020-05-01,Denmark,9509,460
18648,2020-05-01,Djibouti,1097,2
18649,2020-05-01,Dominica,16,0
18650,2020-05-01,Dominican Republic,7288,313
18651,2020-05-01,Ecuador,26336,1063
18652,2020-05-01,Egypt,5895,406
18653,2020-05-01,El Salvador,424,10
18654,2020-05-01,Equatorial Guinea,315,1
18655,2020-05-01,Eritrea,39,0
18656,2020-05-01,Estonia,1694,52
18657,2020-05-01,Eswatini,106,1
18658,2020-05-01,Ethiopia,133,3
18659,2020-05-01,Fiji,18,0
18660,2020-05-01,Finland,5051,218
18661,2020-05-01,France,167305,24597
18662,2020-05-01,Gabon,276,3
18663,2020-05-01,Gambia,12,1
18664,2020-05-01,Georgia,566,7
18665,2020-05-01,Germany,164077,6736
18666,2020-05-01,Ghana,2074,17
18667,2020-05-01,Greece,2612,140
18668,2020-05-01,Grenada,20,0
18669,2020-05-01,Guatemala,644,16
18670,2020-05-01,Guinea,1537,7
18671,2020-05-01,Guinea-Bissau,257,1
18672,2020-05-01,Guyana,82,9
18673,2020-05-01,Haiti,85,8
18674,2020-05-01,Holy See,11,0
18675,2020-05-01,Honduras,804,75
18676,2020-05-01,Hungary,2863,323
18677,2020-05-01,Iceland,1798,10
18678,2020-05-01,India,37257,1223
18679,2020-05-01,Indonesia,10551,800
18680,2020-05-01,Iran,95646,6091
18681,2020-05-01,Iraq,2153,94
18682,2020-05-01,Ireland,20833,1265
18683,2020-05-01,Israel,16101,225
18684,2020-05-01,Italy,207428,28236
18685,2020-05-01,Jamaica,432,8
18686,2020-05-01,Japan,14558,510
18687,2020-05-01,Jordan,459,8
18688,2020-05-01,Kazakhstan,3597,25
18689,2020-05-01,Kenya,411,21
18690,2020-05-01,"Korea, South",10780,250
18691,2020-05-01,Kosovo,806,22
18692,2020-05-01,Kuwait,4377,30
18693,2020-05-01,Kyrgyzstan,756,8
18694,2020-05-01,Laos,19,0
18695,2020-05-01,Latvia,870,16
18696,2020-05-01,Lebanon,729,24
18697,2020-05-01,Lesotho,0,0
18698,2020-05-01,Liberia,152,18
18699,2020-05-01,Libya,63,3
18700,2020-05-01,Liechtenstein,82,1
18701,2020-05-01,Lithuania,1399,45
18702,2020-05-01,Luxembourg,3802,92
18703,2020-05-01,Madagascar,132,0
18704,2020-05-01,Malawi,37,3
18705,2020-05-01,Malaysia,6071,103
18706,2020-05-01,Maldives,491,1
18707,2020-05-01,Mali,508,26
18708,2020-05-01,Malta,467,4
18709,2020-05-01,Mauritania,8,1
18710,2020-05-01,Mauritius,332,10
18711,2020-05-01,Mexico,20739,1972
18712,2020-05-01,Moldova,3980,122
18713,2020-05-01,Monaco,95,4
18714,2020-05-01,Mongolia,38,0
18715,2020-05-01,Montenegro,322,7
18716,2020-05-01,Morocco,4569,171
18717,2020-05-01,Mozambique,79,0
18718,2020-05-01,Namibia,16,0
18719,2020-05-01,Nepal,59,0
18720,2020-05-01,Netherlands,39989,4909
18721,2020-05-01,New Zealand,1485,20
18722,2020-05-01,Nicaragua,14,3
18723,2020-05-01,Niger,728,33
18724,2020-05-01,Nigeria,2170,68
18725,2020-05-01,North Macedonia,1494,81
18726,2020-05-01,Norway,7783,210
18727,2020-05-01,Oman,2447,11
18728,2020-05-01,Pakistan,19103,440
18729,2020-05-01,Panama,6720,192
18730,2020-05-01,Papua New Guinea,8,0
18731,2020-05-01,Paraguay,333,10
18732,2020-05-01,Peru,40459,1124
18733,2020-05-01,Philippines,8772,579
18734,2020-05-01,Poland,13105,651
18735,2020-05-01,Portugal,25351,1007
18736,2020-05-01,Qatar,14096,12
18737,2020-05-01,Romania,12567,744
18738,2020-05-01,Russia,114431,1169
18739,2020-05-01,Rwanda,249,0
18740,2020-05-01,Saint Kitts and Nevis,15,0
18741,2020-05-01,Saint Lucia,17,0
18742,2020-05-01,Saint Vincent and the Grenadines,16,0
18743,2020-05-01,San Marino,580,41
18744,2020-05-01,Sao Tome and Principe,16,1
18745,2020-05-01,Saudi Arabia,24097,169
18746,2020-05-01,Senegal,1024,9
18747,2020-05-01,Serbia,9009,179
18748,2020-05-01,Seychelles,11,0
18749,2020-05-01,Sierra Leone,136,7
18750,2020-05-01,Singapore,17101,16
18751,2020-05-01,Slovakia,1403,23
18752,2020-05-01,Slovenia,1434,92
18753,2020-05-01,Somalia,601,28
18754,2020-05-01,South Africa,5951,116
18755,2020-05-01,South Sudan,45,0
18756,2020-05-01,Spain,215216,24543
18757,2020-05-01,Sri Lanka,690,7
18758,2020-05-01,Sudan,533,36
18759,2020-05-01,Suriname,10,1
18760,2020-05-01,Sweden,21520,2653
18761,2020-05-01,Switzerland,29705,1754
18762,2020-05-01,Syria,44,3
18763,2020-05-01,Taiwan*,429,6
18764,2020-05-01,Tajikistan,15,0
18765,2020-05-01,Tanzania,480,16
18766,2020-05-01,Thailand,2960,54
18767,2020-05-01,Timor-Leste,24,0
18768,2020-05-01,Togo,123,9
18769,2020-05-01,Trinidad and Tobago,116,8
18770,2020-05-01,Tunisia,998,41
18771,2020-05-01,Turkey,122392,3258
18772,2020-05-01,US,1106829,66125
18773,2020-05-01,Uganda,85,0
18774,2020-05-01,Ukraine,10861,272
18775,2020-05-01,United Arab Emirates,13038,111
18776,2020-05-01,United Kingdom,183501,27583
18777,2020-05-01,Uruguay,648,17
18778,2020-05-01,Uzbekistan,2086,9
18779,2020-05-01,Venezuela,335,10
18780,2020-05-01,Vietnam,270,0
18781,2020-05-01,West Bank and Gaza,353,2
18782,2020-05-01,Western Sahara,6,0
18783,2020-05-01,Yemen,7,2
18784,2020-05-01,Zambia,109,3
18785,2020-05-01,Zimbabwe,40,4
18786,2020-05-02,Afghanistan,2469,72
18787,2020-05-02,Albania,789,31
18788,2020-05-02,Algeria,4295,459
18789,2020-05-02,Andorra,747,44
18790,2020-05-02,Angola,35,2
18791,2020-05-02,Antigua and Barbuda,25,3
18792,2020-05-02,Argentina,4681,237
18793,2020-05-02,Armenia,2273,33
18794,2020-05-02,Australia,6799,94
18795,2020-05-02,Austria,15558,596
18796,2020-05-02,Azerbaijan,1894,25
18797,2020-05-02,Bahamas,83,11
18798,2020-05-02,Bahrain,3284,8
18799,2020-05-02,Bangladesh,8790,175
18800,2020-05-02,Barbados,81,7
18801,2020-05-02,Belarus,15828,97
18802,2020-05-02,Belgium,49517,7765
18803,2020-05-02,Belize,18,2
18804,2020-05-02,Benin,90,2
18805,2020-05-02,Bhutan,7,0
18806,2020-05-02,Bolivia,1470,71
18807,2020-05-02,Bosnia and Herzegovina,1839,72
18808,2020-05-02,Botswana,23,1
18809,2020-05-02,Brazil,97100,6761
18810,2020-05-02,Brunei,138,1
18811,2020-05-02,Bulgaria,1594,72
18812,2020-05-02,Burkina Faso,652,44
18813,2020-05-02,Burma,151,6
18814,2020-05-02,Burundi,15,1
18815,2020-05-02,Cabo Verde,152,2
18816,2020-05-02,Cambodia,122,0
18817,2020-05-02,Cameroon,2077,64
18818,2020-05-02,Canada,57912,3683
18819,2020-05-02,Central African Republic,72,0
18820,2020-05-02,Chad,117,10
18821,2020-05-02,Chile,18435,247
18822,2020-05-02,China,83959,4637
18823,2020-05-02,Colombia,7285,324
18824,2020-05-02,Comoros,3,0
18825,2020-05-02,Congo (Brazzaville),229,9
18826,2020-05-02,Congo (Kinshasa),674,33
18827,2020-05-02,Costa Rica,733,6
18828,2020-05-02,Cote d'Ivoire,1362,15
18829,2020-05-02,Croatia,2088,77
18830,2020-05-02,Cuba,1611,66
18831,2020-05-02,Cyprus,864,15
18832,2020-05-02,Czechia,7755,245
18833,2020-05-02,Denmark,9605,475
18834,2020-05-02,Djibouti,1112,2
18835,2020-05-02,Dominica,16,0
18836,2020-05-02,Dominican Republic,7578,326
18837,2020-05-02,Ecuador,27464,1371
18838,2020-05-02,Egypt,6193,415
18839,2020-05-02,El Salvador,446,11
18840,2020-05-02,Equatorial Guinea,315,1
18841,2020-05-02,Eritrea,39,0
18842,2020-05-02,Estonia,1699,53
18843,2020-05-02,Eswatini,108,1
18844,2020-05-02,Ethiopia,133,3
18845,2020-05-02,Fiji,18,0
18846,2020-05-02,Finland,5176,220
18847,2020-05-02,France,168518,24763
18848,2020-05-02,Gabon,335,5
18849,2020-05-02,Gambia,17,1
18850,2020-05-02,Georgia,582,8
18851,2020-05-02,Germany,164967,6812
18852,2020-05-02,Ghana,2169,18
18853,2020-05-02,Greece,2620,143
18854,2020-05-02,Grenada,21,0
18855,2020-05-02,Guatemala,688,17
18856,2020-05-02,Guinea,1586,7
18857,2020-05-02,Guinea-Bissau,257,1
18858,2020-05-02,Guyana,82,9
18859,2020-05-02,Haiti,85,8
18860,2020-05-02,Holy See,11,0
18861,2020-05-02,Honduras,1010,76
18862,2020-05-02,Hungary,2942,335
18863,2020-05-02,Iceland,1798,10
18864,2020-05-02,India,39699,1323
18865,2020-05-02,Indonesia,10843,831
18866,2020-05-02,Iran,96448,6156
18867,2020-05-02,Iraq,2219,95
18868,2020-05-02,Ireland,21176,1286
18869,2020-05-02,Israel,16185,229
18870,2020-05-02,Italy,209328,28710
18871,2020-05-02,Jamaica,463,8
18872,2020-05-02,Japan,14861,536
18873,2020-05-02,Jordan,460,9
18874,2020-05-02,Kazakhstan,3857,25
18875,2020-05-02,Kenya,435,22
18876,2020-05-02,"Korea, South",10793,250
18877,2020-05-02,Kosovo,823,22
18878,2020-05-02,Kuwait,4619,33
18879,2020-05-02,Kyrgyzstan,769,8
18880,2020-05-02,Laos,19,0
18881,2020-05-02,Latvia,871,16
18882,2020-05-02,Lebanon,733,25
18883,2020-05-02,Lesotho,0,0
18884,2020-05-02,Liberia,154,18
18885,2020-05-02,Libya,63,3
18886,2020-05-02,Liechtenstein,82,1
18887,2020-05-02,Lithuania,1406,46
18888,2020-05-02,Luxembourg,3812,92
18889,2020-05-02,Madagascar,135,0
18890,2020-05-02,Malawi,38,3
18891,2020-05-02,Malaysia,6176,103
18892,2020-05-02,Maldives,519,1
18893,2020-05-02,Mali,544,26
18894,2020-05-02,Malta,468,4
18895,2020-05-02,Mauritania,8,1
18896,2020-05-02,Mauritius,332,10
18897,2020-05-02,Mexico,22088,2061
18898,2020-05-02,Moldova,4052,124
18899,2020-05-02,Monaco,95,4
18900,2020-05-02,Mongolia,39,0
18901,2020-05-02,Montenegro,322,8
18902,2020-05-02,Morocco,4729,173
18903,2020-05-02,Mozambique,79,0
18904,2020-05-02,Namibia,16,0
18905,2020-05-02,Nepal,59,0
18906,2020-05-02,Netherlands,40434,5003
18907,2020-05-02,New Zealand,1487,20
18908,2020-05-02,Nicaragua,14,3
18909,2020-05-02,Niger,736,35
18910,2020-05-02,Nigeria,2388,85
18911,2020-05-02,North Macedonia,1506,82
18912,2020-05-02,Norway,7809,211
18913,2020-05-02,Oman,2483,12
18914,2020-05-02,Pakistan,20084,457
18915,2020-05-02,Panama,7090,197
18916,2020-05-02,Papua New Guinea,8,0
18917,2020-05-02,Paraguay,370,10
18918,2020-05-02,Peru,42534,1200
18919,2020-05-02,Philippines,8928,603
18920,2020-05-02,Poland,13375,664
18921,2020-05-02,Portugal,25190,1023
18922,2020-05-02,Qatar,14872,12
18923,2020-05-02,Romania,12732,771
18924,2020-05-02,Russia,124054,1222
18925,2020-05-02,Rwanda,255,0
18926,2020-05-02,Saint Kitts and Nevis,15,0
18927,2020-05-02,Saint Lucia,17,0
18928,2020-05-02,Saint Vincent and the Grenadines,16,0
18929,2020-05-02,San Marino,580,41
18930,2020-05-02,Sao Tome and Principe,16,1
18931,2020-05-02,Saudi Arabia,25459,176
18932,2020-05-02,Senegal,1115,9
18933,2020-05-02,Serbia,9362,189
18934,2020-05-02,Seychelles,11,0
18935,2020-05-02,Sierra Leone,155,8
18936,2020-05-02,Singapore,17548,17
18937,2020-05-02,Slovakia,1407,24
18938,2020-05-02,Slovenia,1439,94
18939,2020-05-02,Somalia,671,31
18940,2020-05-02,South Africa,6336,123
18941,2020-05-02,South Sudan,45,0
18942,2020-05-02,Spain,216582,25100
18943,2020-05-02,Sri Lanka,705,7
18944,2020-05-02,Sudan,592,41
18945,2020-05-02,Suriname,10,1
18946,2020-05-02,Sweden,22082,2669
18947,2020-05-02,Switzerland,29817,1762
18948,2020-05-02,Syria,44,3
18949,2020-05-02,Taiwan*,432,6
18950,2020-05-02,Tajikistan,76,2
18951,2020-05-02,Tanzania,480,16
18952,2020-05-02,Thailand,2966,54
18953,2020-05-02,Timor-Leste,24,0
18954,2020-05-02,Togo,123,9
18955,2020-05-02,Trinidad and Tobago,116,8
18956,2020-05-02,Tunisia,1009,42
18957,2020-05-02,Turkey,124375,3336
18958,2020-05-02,US,1136024,67681
18959,2020-05-02,Uganda,88,0
18960,2020-05-02,Ukraine,11411,279
18961,2020-05-02,United Arab Emirates,13599,119
18962,2020-05-02,United Kingdom,186731,28205
18963,2020-05-02,Uruguay,652,17
18964,2020-05-02,Uzbekistan,2118,9
18965,2020-05-02,Venezuela,345,10
18966,2020-05-02,Vietnam,270,0
18967,2020-05-02,West Bank and Gaza,353,2
18968,2020-05-02,Western Sahara,6,0
18969,2020-05-02,Yemen,10,2
18970,2020-05-02,Zambia,119,3
18971,2020-05-02,Zimbabwe,34,4
18972,2020-05-03,Afghanistan,2704,85
18973,2020-05-03,Albania,795,31
18974,2020-05-03,Algeria,4474,463
18975,2020-05-03,Andorra,748,45
18976,2020-05-03,Angola,35,2
18977,2020-05-03,Antigua and Barbuda,25,3
18978,2020-05-03,Argentina,4783,246
18979,2020-05-03,Armenia,2386,35
18980,2020-05-03,Australia,6822,95
18981,2020-05-03,Austria,15597,598
18982,2020-05-03,Azerbaijan,1932,25
18983,2020-05-03,Bahamas,83,11
18984,2020-05-03,Bahrain,3383,8
18985,2020-05-03,Bangladesh,9455,177
18986,2020-05-03,Barbados,82,7
18987,2020-05-03,Belarus,16705,99
18988,2020-05-03,Belgium,49906,7844
18989,2020-05-03,Belize,18,2
18990,2020-05-03,Benin,90,2
18991,2020-05-03,Bhutan,7,0
18992,2020-05-03,Bolivia,1594,76
18993,2020-05-03,Bosnia and Herzegovina,1857,77
18994,2020-05-03,Botswana,23,1
18995,2020-05-03,Brazil,101826,7051
18996,2020-05-03,Brunei,138,1
18997,2020-05-03,Bulgaria,1618,73
18998,2020-05-03,Burkina Faso,662,45
18999,2020-05-03,Burma,155,6
19000,2020-05-03,Burundi,15,1
19001,2020-05-03,Cabo Verde,165,2
19002,2020-05-03,Cambodia,122,0
19003,2020-05-03,Cameroon,2077,64
19004,2020-05-03,Canada,60490,3794
19005,2020-05-03,Central African Republic,72,0
19006,2020-05-03,Chad,117,10
19007,2020-05-03,Chile,19663,260
19008,2020-05-03,China,83964,4637
19009,2020-05-03,Colombia,7668,340
19010,2020-05-03,Comoros,3,0
19011,2020-05-03,Congo (Brazzaville),229,9
19012,2020-05-03,Congo (Kinshasa),674,33
19013,2020-05-03,Costa Rica,739,6
19014,2020-05-03,Cote d'Ivoire,1398,17
19015,2020-05-03,Croatia,2096,79
19016,2020-05-03,Cuba,1649,67
19017,2020-05-03,Cyprus,872,15
19018,2020-05-03,Czechia,7781,248
19019,2020-05-03,Denmark,9721,484
19020,2020-05-03,Djibouti,1112,2
19021,2020-05-03,Dominica,16,0
19022,2020-05-03,Dominican Republic,7954,333
19023,2020-05-03,Ecuador,29538,1564
19024,2020-05-03,Egypt,6465,429
19025,2020-05-03,El Salvador,490,11
19026,2020-05-03,Equatorial Guinea,315,1
19027,2020-05-03,Eritrea,39,0
19028,2020-05-03,Estonia,1700,55
19029,2020-05-03,Eswatini,112,1
19030,2020-05-03,Ethiopia,135,3
19031,2020-05-03,Fiji,18,0
19032,2020-05-03,Finland,5254,230
19033,2020-05-03,France,168925,24900
19034,2020-05-03,Gabon,335,5
19035,2020-05-03,Gambia,17,1
19036,2020-05-03,Georgia,589,9
19037,2020-05-03,Germany,165664,6866
19038,2020-05-03,Ghana,2169,18
19039,2020-05-03,Greece,2626,144
19040,2020-05-03,Grenada,21,0
19041,2020-05-03,Guatemala,703,17
19042,2020-05-03,Guinea,1586,7
19043,2020-05-03,Guinea-Bissau,257,1
19044,2020-05-03,Guyana,82,9
19045,2020-05-03,Haiti,88,9
19046,2020-05-03,Holy See,11,0
19047,2020-05-03,Honduras,1055,82
19048,2020-05-03,Hungary,2998,340
19049,2020-05-03,Iceland,1799,10
19050,2020-05-03,India,42505,1391
19051,2020-05-03,Indonesia,11192,845
19052,2020-05-03,Iran,97424,6203
19053,2020-05-03,Iraq,2296,97
19054,2020-05-03,Ireland,21506,1303
19055,2020-05-03,Israel,16208,232
19056,2020-05-03,Italy,210717,28884
19057,2020-05-03,Jamaica,469,9
19058,2020-05-03,Japan,15061,560
19059,2020-05-03,Jordan,461,9
19060,2020-05-03,Kazakhstan,3920,27
19061,2020-05-03,Kenya,465,24
19062,2020-05-03,"Korea, South",10801,252
19063,2020-05-03,Kosovo,851,22
19064,2020-05-03,Kuwait,4983,38
19065,2020-05-03,Kyrgyzstan,795,10
19066,2020-05-03,Laos,19,0
19067,2020-05-03,Latvia,879,16
19068,2020-05-03,Lebanon,737,25
19069,2020-05-03,Lesotho,0,0
19070,2020-05-03,Liberia,158,18
19071,2020-05-03,Libya,63,3
19072,2020-05-03,Liechtenstein,82,1
19073,2020-05-03,Lithuania,1410,46
19074,2020-05-03,Luxembourg,3824,96
19075,2020-05-03,Madagascar,149,0
19076,2020-05-03,Malawi,39,3
19077,2020-05-03,Malaysia,6298,105
19078,2020-05-03,Maldives,527,1
19079,2020-05-03,Mali,563,27
19080,2020-05-03,Malta,477,4
19081,2020-05-03,Mauritania,8,1
19082,2020-05-03,Mauritius,332,10
19083,2020-05-03,Mexico,23471,2154
19084,2020-05-03,Moldova,4121,125
19085,2020-05-03,Monaco,95,4
19086,2020-05-03,Mongolia,39,0
19087,2020-05-03,Montenegro,322,8
19088,2020-05-03,Morocco,4903,174
19089,2020-05-03,Mozambique,80,0
19090,2020-05-03,Namibia,16,0
19091,2020-05-03,Nepal,75,0
19092,2020-05-03,Netherlands,40769,5072
19093,2020-05-03,New Zealand,1487,20
19094,2020-05-03,Nicaragua,15,5
19095,2020-05-03,Niger,750,36
19096,2020-05-03,Nigeria,2558,87
19097,2020-05-03,North Macedonia,1511,84
19098,2020-05-03,Norway,7847,211
19099,2020-05-03,Oman,2568,12
19100,2020-05-03,Pakistan,20941,476
19101,2020-05-03,Panama,7090,197
19102,2020-05-03,Papua New Guinea,8,0
19103,2020-05-03,Paraguay,396,10
19104,2020-05-03,Peru,45928,1286
19105,2020-05-03,Philippines,9223,607
19106,2020-05-03,Poland,13693,678
19107,2020-05-03,Portugal,25282,1043
19108,2020-05-03,Qatar,15551,12
19109,2020-05-03,Romania,13163,790
19110,2020-05-03,Russia,134687,1280
19111,2020-05-03,Rwanda,259,0
19112,2020-05-03,Saint Kitts and Nevis,15,0
19113,2020-05-03,Saint Lucia,18,0
19114,2020-05-03,Saint Vincent and the Grenadines,16,0
19115,2020-05-03,San Marino,582,41
19116,2020-05-03,Sao Tome and Principe,16,1
19117,2020-05-03,Saudi Arabia,27011,184
19118,2020-05-03,Senegal,1182,9
19119,2020-05-03,Serbia,9464,193
19120,2020-05-03,Seychelles,11,0
19121,2020-05-03,Sierra Leone,166,8
19122,2020-05-03,Singapore,18205,18
19123,2020-05-03,Slovakia,1408,24
19124,2020-05-03,Slovenia,1439,96
19125,2020-05-03,Somalia,722,32
19126,2020-05-03,South Africa,6783,131
19127,2020-05-03,South Sudan,46,0
19128,2020-05-03,Spain,217466,25264
19129,2020-05-03,Sri Lanka,718,7
19130,2020-05-03,Sudan,592,41
19131,2020-05-03,Suriname,10,1
19132,2020-05-03,Sweden,22317,2679
19133,2020-05-03,Switzerland,29905,1762
19134,2020-05-03,Syria,44,3
19135,2020-05-03,Taiwan*,436,6
19136,2020-05-03,Tajikistan,128,2
19137,2020-05-03,Tanzania,480,16
19138,2020-05-03,Thailand,2969,54
19139,2020-05-03,Timor-Leste,24,0
19140,2020-05-03,Togo,124,9
19141,2020-05-03,Trinidad and Tobago,116,8
19142,2020-05-03,Tunisia,1013,42
19143,2020-05-03,Turkey,126045,3397
19144,2020-05-03,US,1161611,68777
19145,2020-05-03,Uganda,89,0
19146,2020-05-03,Ukraine,11913,288
19147,2020-05-03,United Arab Emirates,14163,126
19148,2020-05-03,United Kingdom,189708,28520
19149,2020-05-03,Uruguay,655,17
19150,2020-05-03,Uzbekistan,2149,10
19151,2020-05-03,Venezuela,357,10
19152,2020-05-03,Vietnam,271,0
19153,2020-05-03,West Bank and Gaza,353,2
19154,2020-05-03,Western Sahara,6,0
19155,2020-05-03,Yemen,10,2
19156,2020-05-03,Zambia,124,3
19157,2020-05-03,Zimbabwe,34,4
19158,2020-05-04,Afghanistan,2894,90
19159,2020-05-04,Albania,803,31
19160,2020-05-04,Algeria,4648,465
19161,2020-05-04,Andorra,750,45
19162,2020-05-04,Angola,35,2
19163,2020-05-04,Antigua and Barbuda,25,3
19164,2020-05-04,Argentina,4887,260
19165,2020-05-04,Armenia,2507,39
19166,2020-05-04,Australia,6847,96
19167,2020-05-04,Austria,15621,600
19168,2020-05-04,Azerbaijan,1984,26
19169,2020-05-04,Bahamas,83,11
19170,2020-05-04,Bahrain,3533,8
19171,2020-05-04,Bangladesh,10143,182
19172,2020-05-04,Barbados,82,7
19173,2020-05-04,Belarus,17489,103
19174,2020-05-04,Belgium,50267,7924
19175,2020-05-04,Belize,18,2
19176,2020-05-04,Benin,96,2
19177,2020-05-04,Bhutan,7,0
19178,2020-05-04,Bolivia,1681,82
19179,2020-05-04,Bosnia and Herzegovina,1926,78
19180,2020-05-04,Botswana,23,1
19181,2020-05-04,Brazil,108620,7367
19182,2020-05-04,Brunei,138,1
19183,2020-05-04,Bulgaria,1652,78
19184,2020-05-04,Burkina Faso,672,46
19185,2020-05-04,Burma,161,6
19186,2020-05-04,Burundi,15,1
19187,2020-05-04,Cabo Verde,175,2
19188,2020-05-04,Cambodia,122,0
19189,2020-05-04,Cameroon,2104,64
19190,2020-05-04,Canada,61943,4002
19191,2020-05-04,Central African Republic,85,0
19192,2020-05-04,Chad,117,10
19193,2020-05-04,Chile,20643,270
19194,2020-05-04,China,83966,4637
19195,2020-05-04,Colombia,7973,358
19196,2020-05-04,Comoros,3,0
19197,2020-05-04,Congo (Brazzaville),236,10
19198,2020-05-04,Congo (Kinshasa),682,34
19199,2020-05-04,Costa Rica,742,6
19200,2020-05-04,Cote d'Ivoire,1432,17
19201,2020-05-04,Croatia,2101,80
19202,2020-05-04,Cuba,1668,69
19203,2020-05-04,Cyprus,874,15
19204,2020-05-04,Czechia,7819,252
19205,2020-05-04,Denmark,9868,493
19206,2020-05-04,Djibouti,1116,2
19207,2020-05-04,Dominica,16,0
19208,2020-05-04,Dominican Republic,8235,346
19209,2020-05-04,Ecuador,31881,1569
19210,2020-05-04,Egypt,6813,436
19211,2020-05-04,El Salvador,555,13
19212,2020-05-04,Equatorial Guinea,315,3
19213,2020-05-04,Eritrea,39,0
19214,2020-05-04,Estonia,1703,55
19215,2020-05-04,Eswatini,116,1
19216,2020-05-04,Ethiopia,140,3
19217,2020-05-04,Fiji,18,0
19218,2020-05-04,Finland,5327,240
19219,2020-05-04,France,169583,25204
19220,2020-05-04,Gabon,367,6
19221,2020-05-04,Gambia,17,1
19222,2020-05-04,Georgia,593,9
19223,2020-05-04,Germany,166152,6993
19224,2020-05-04,Ghana,2719,18
19225,2020-05-04,Greece,2632,146
19226,2020-05-04,Grenada,21,0
19227,2020-05-04,Guatemala,730,19
19228,2020-05-04,Guinea,1710,9
19229,2020-05-04,Guinea-Bissau,413,1
19230,2020-05-04,Guyana,92,9
19231,2020-05-04,Haiti,100,11
19232,2020-05-04,Holy See,11,0
19233,2020-05-04,Honduras,1178,83
19234,2020-05-04,Hungary,3035,351
19235,2020-05-04,Iceland,1799,10
19236,2020-05-04,India,46437,1566
19237,2020-05-04,Indonesia,11587,864
19238,2020-05-04,Iran,98647,6277
19239,2020-05-04,Iraq,2346,98
19240,2020-05-04,Ireland,21772,1319
19241,2020-05-04,Israel,16246,235
19242,2020-05-04,Italy,211938,29079
19243,2020-05-04,Jamaica,471,9
19244,2020-05-04,Japan,15229,582
19245,2020-05-04,Jordan,465,9
19246,2020-05-04,Kazakhstan,4049,29
19247,2020-05-04,Kenya,490,24
19248,2020-05-04,"Korea, South",10804,254
19249,2020-05-04,Kosovo,855,26
19250,2020-05-04,Kuwait,5278,40
19251,2020-05-04,Kyrgyzstan,830,10
19252,2020-05-04,Laos,19,0
19253,2020-05-04,Latvia,896,16
19254,2020-05-04,Lebanon,740,25
19255,2020-05-04,Lesotho,0,0
19256,2020-05-04,Liberia,166,18
19257,2020-05-04,Libya,63,3
19258,2020-05-04,Liechtenstein,82,1
19259,2020-05-04,Lithuania,1419,46
19260,2020-05-04,Luxembourg,3828,96
19261,2020-05-04,Madagascar,149,0
19262,2020-05-04,Malawi,41,3
19263,2020-05-04,Malaysia,6353,105
19264,2020-05-04,Maldives,541,1
19265,2020-05-04,Mali,580,29
19266,2020-05-04,Malta,480,4
19267,2020-05-04,Mauritania,8,1
19268,2020-05-04,Mauritius,332,10
19269,2020-05-04,Mexico,24905,2271
19270,2020-05-04,Moldova,4248,132
19271,2020-05-04,Monaco,95,4
19272,2020-05-04,Mongolia,40,0
19273,2020-05-04,Montenegro,323,8
19274,2020-05-04,Morocco,5053,179
19275,2020-05-04,Mozambique,80,0
19276,2020-05-04,Namibia,16,0
19277,2020-05-04,Nepal,75,0
19278,2020-05-04,Netherlands,40968,5098
19279,2020-05-04,New Zealand,1486,20
19280,2020-05-04,Nicaragua,15,5
19281,2020-05-04,Niger,755,37
19282,2020-05-04,Nigeria,2802,93
19283,2020-05-04,North Macedonia,1518,85
19284,2020-05-04,Norway,7904,214
19285,2020-05-04,Oman,2637,12
19286,2020-05-04,Pakistan,22049,514
19287,2020-05-04,Panama,7197,200
19288,2020-05-04,Papua New Guinea,8,0
19289,2020-05-04,Paraguay,415,10
19290,2020-05-04,Peru,47372,1344
19291,2020-05-04,Philippines,9485,623
19292,2020-05-04,Poland,14006,698
